signup_date,termination_date,membership_cost
2014-01-15,2014-06-18,1340.0
2014-01-01,2014-06-23,848.0
2014-01-26,2014-05-21,1072.0
2014-01-17,2014-06-29,1200.0
2014-01-22,2014-06-22,963.0
2014-01-28,2014-06-13,1278.0
2014-01-18,2014-06-18,1142.0
2014-01-10,2014-06-19,1112.0
2014-01-17,2014-06-29,1288.0
2014-01-25,2014-06-29,1277.0
2014-01-18,2014-03-09,891.0
2014-01-01,2014-06-21,1185.0
2014-01-04,2014-04-27,1240.0
2014-01-25,2014-06-25,1432.0
2014-01-10,2014-06-28,1293.0
2014-01-28,2014-02-20,1201.0
2014-01-20,2014-06-28,1081.0
2014-01-14,2014-06-08,1508.0
2014-01-16,2014-06-29,1139.0
2014-01-19,2014-06-22,1278.0
2014-01-17,2014-05-25,1213.0
2014-01-29,2014-05-08,1180.0
2014-01-31,2014-04-27,1284.0
2014-01-25,2014-06-29,1021.0
2014-01-23,2014-06-30,795.0
2014-01-06,2014-06-25,1093.0
2014-01-11,2014-04-26,1138.0
2014-01-10,2014-04-04,1224.0
2014-01-17,2014-04-13,618.0
2014-01-25,2014-06-22,1385.0
2014-01-12,2014-06-29,843.0
2014-01-06,2014-05-24,1012.0
2014-01-05,2014-06-23,1320.0
2014-01-15,2014-05-31,1357.0
2014-01-22,2014-05-15,1518.0
2014-01-04,2014-04-11,1218.0
2014-01-10,2014-05-31,1350.0
2014-01-31,2014-06-27,694.0
2014-01-31,2014-06-15,804.0
2014-01-03,2014-06-18,1112.0
2014-01-25,2014-04-02,1641.0
2014-01-03,2014-07-01,1030.0
2014-01-08,2014-06-27,1242.0
2014-01-01,2014-06-23,1315.0
2014-01-24,2014-03-30,1480.0
2014-01-22,2014-06-25,1049.0
2014-01-09,2014-06-30,1191.0
2014-01-03,2014-06-29,1150.0
2014-01-03,2014-06-16,1110.0
2014-01-01,2014-06-27,1479.0
2014-01-06,2014-05-17,1141.0
2014-01-08,2014-04-13,1433.0
2014-01-26,2014-06-27,1514.0
2014-01-22,2014-04-26,1395.0
2014-01-22,2014-04-26,1374.0
2014-01-30,2014-04-11,1172.0
2014-01-17,2014-06-02,1119.0
2014-01-04,2014-04-24,890.0
2014-01-09,2014-04-16,903.0
2014-01-26,2014-06-29,895.0
2014-01-04,2014-06-29,1245.0
2014-01-21,2014-04-16,1481.0
2014-01-03,2014-03-27,1027.0
2014-01-05,2014-06-09,1119.0
2014-01-06,2014-05-28,1525.0
2014-01-12,2014-04-05,989.0
2014-01-12,2014-05-06,1245.0
2014-01-28,2014-05-02,1297.0
2014-01-07,2014-05-20,1287.0
2014-01-03,2014-06-18,1078.0
2014-01-24,2014-05-16,1370.0
2014-01-11,2014-06-18,1165.0
2014-01-28,2014-05-05,968.0
2014-01-13,2014-04-04,1415.0
2014-01-21,2014-04-29,1343.0
2014-01-22,2014-07-01,1005.0
2014-01-01,2014-06-28,1309.0
2014-01-07,2014-03-27,1253.0
2014-01-18,2014-02-21,1373.0
2014-01-28,2014-06-05,1252.0
2014-01-26,2014-06-12,1159.0
2014-01-20,2014-06-26,996.0
2014-01-13,2014-06-26,1073.0
2014-01-20,2014-06-22,1306.0
2014-01-12,2014-05-11,868.0
2014-01-18,2014-03-30,1147.0
2014-01-07,2014-06-15,1110.0
2014-01-04,2014-06-29,995.0
2014-01-13,2014-03-21,929.0
2014-01-14,2014-06-26,860.0
2014-01-24,2014-06-15,1564.0
2014-01-01,2014-04-20,1140.0
2014-01-31,2014-06-18,1240.0
2014-01-10,2014-06-15,1347.0
2014-01-24,2014-06-15,1097.0
2014-01-27,2014-03-21,1113.0
2014-01-18,2014-04-08,1183.0
2014-01-03,2014-06-28,1492.0
2014-01-31,2014-03-13,1129.0
2014-01-21,2014-05-29,1273.0
2014-01-03,2014-06-30,777.0
2014-01-02,2014-06-22,1388.0
2014-01-21,2014-03-23,1028.0
2014-01-24,2014-06-13,1397.0
2014-01-26,2014-06-22,1211.0
2014-01-11,2014-06-29,1296.0
2014-01-08,2014-03-09,1100.0
2014-01-31,2014-05-12,890.0
2014-01-02,2014-05-08,1680.0
2014-01-18,2014-04-14,1373.0
2014-01-23,2014-06-07,921.0
2014-01-01,2014-06-22,1047.0
2014-01-10,2014-03-02,1253.0
2014-01-16,2014-07-01,1309.0
2014-01-29,2014-03-11,1300.0
2014-01-09,2014-05-20,986.0
2014-01-30,2014-02-27,1418.0
2014-01-30,2014-04-20,1416.0
2014-01-15,2014-06-28,870.0
2014-01-13,2014-04-08,1229.0
2014-01-31,2014-02-16,941.0
2014-01-09,2014-04-20,1185.0
2014-01-01,2014-06-13,1288.0
2014-01-06,2014-05-18,1231.0
2014-01-20,2014-06-29,1169.0
2014-01-25,2014-05-24,989.0
2014-01-15,2014-05-04,1154.0
2014-01-23,2014-05-26,1111.0
2014-01-27,2014-07-01,1305.0
2014-01-31,2014-02-23,1576.0
2014-01-19,2014-06-26,981.0
2014-01-10,2014-06-27,1131.0
2014-01-05,2014-05-14,1271.0
2014-01-29,2014-06-02,1059.0
2014-01-07,2014-02-22,975.0
2014-01-17,2014-06-28,1267.0
2014-01-18,2014-05-07,1132.0
2014-01-11,2014-03-18,1389.0
2014-01-19,2014-04-27,989.0
2014-01-22,2014-06-24,1074.0
2014-01-26,2014-06-22,1208.0
2014-01-12,2014-06-11,1577.0
2014-01-10,2014-06-07,998.0
2014-01-19,2014-03-30,1126.0
2014-01-01,2014-06-29,1346.0
2014-01-19,2014-03-24,1034.0
2014-01-11,2014-03-02,1380.0
2014-01-05,2014-04-04,1361.0
2014-01-06,2014-06-21,1239.0
2014-01-04,2014-05-18,1217.0
2014-01-11,2014-06-26,1160.0
2014-01-25,2014-06-29,1080.0
2014-01-13,2014-05-24,1110.0
2014-01-28,2014-06-28,780.0
2014-01-09,2014-06-08,936.0
2014-01-21,2014-04-06,941.0
2014-01-20,2014-06-03,1250.0
2014-01-11,2014-06-16,1283.0
2014-01-18,2014-06-01,841.0
2014-01-05,2014-06-13,1217.0
2014-01-14,2014-06-23,1058.0
2014-01-02,2014-05-31,1131.0
2014-01-23,2014-06-24,1267.0
2014-01-07,2014-04-30,798.0
2014-01-18,2014-03-02,1204.0
2014-01-18,2014-05-28,973.0
2014-01-14,2014-06-21,1310.0
2014-01-06,2014-05-25,1355.0
2014-01-16,2014-02-27,843.0
2014-01-11,2014-07-01,1259.0
2014-01-28,2014-02-25,1273.0
2014-01-13,2014-06-27,1028.0
2014-01-18,2014-06-09,1062.0
2014-01-18,2014-04-01,941.0
2014-01-12,2014-06-26,1524.0
2014-01-18,2014-06-27,981.0
2014-01-30,2014-03-29,1379.0
2014-01-05,2014-06-30,1182.0
2014-01-01,2014-03-14,1476.0
2014-01-24,2014-06-18,1127.0
2014-01-20,2014-06-24,1067.0
2014-01-25,2014-06-30,1134.0
2014-01-18,2014-06-29,1253.0
2014-01-20,2014-06-29,1176.0
2014-01-10,2014-06-23,1512.0
2014-01-19,2014-06-30,973.0
2014-01-05,2014-06-09,1375.0
2014-01-16,2014-06-08,1326.0
2014-01-11,2014-06-29,1350.0
2014-01-31,2014-03-16,1313.0
2014-01-11,2014-06-24,1488.0
2014-01-07,2014-03-21,1144.0
2014-01-20,2014-05-02,1193.0
2014-01-25,2014-06-13,976.0
2014-01-04,2014-03-27,1307.0
2014-01-08,2014-06-20,1307.0
2014-01-12,2014-04-16,1573.0
2014-01-17,2014-03-12,937.0
2014-01-25,2014-06-22,961.0
2014-01-03,2014-07-01,1306.0
2014-01-20,2014-06-28,1323.0
2014-01-24,2014-07-01,981.0
2014-01-13,2014-04-23,1401.0
2014-01-30,2014-05-25,1377.0
2014-01-22,2014-06-04,1299.0
2014-01-26,2014-06-02,1230.0
2014-01-30,2014-05-01,1091.0
2014-01-07,2014-02-16,1525.0
2014-01-21,2014-06-30,1279.0
2014-01-25,2014-03-23,1390.0
2014-01-07,2014-06-07,1546.0
2014-01-30,2014-06-12,1016.0
2014-01-25,2014-06-07,1400.0
2014-01-16,2014-03-11,1074.0
2014-01-18,2014-05-16,1053.0
2014-01-01,2014-03-17,1123.0
2014-01-29,2014-06-13,1166.0
2014-01-20,2014-04-24,1370.0
2014-01-11,2014-06-06,890.0
2014-01-31,2014-06-09,1009.0
2014-01-15,2014-06-28,741.0
2014-01-24,2014-05-24,1190.0
2014-01-24,2014-03-16,940.0
2014-01-01,2014-03-29,1249.0
2014-01-26,2014-05-26,1080.0
2014-01-01,2014-06-27,1353.0
2014-01-03,2014-06-01,1318.0
2014-01-07,2014-03-12,1091.0
2014-01-24,2014-06-20,1275.0
2014-01-06,2014-06-09,1217.0
2014-01-11,2014-05-13,995.0
2014-01-25,2014-06-25,978.0
2014-01-25,2014-06-21,1269.0
2014-01-31,2014-02-23,1334.0
2014-01-01,2014-04-10,999.0
2014-01-24,2014-03-16,1580.0
2014-01-27,2014-05-14,1133.0
2014-01-31,2014-06-26,799.0
2014-01-13,2014-06-06,1489.0
2014-01-25,2014-06-29,1231.0
2014-01-05,2014-05-13,1056.0
2014-01-09,2014-04-23,945.0
2014-01-18,2014-07-01,1309.0
2014-01-17,2014-04-14,1605.0
2014-01-29,2014-03-25,1401.0
2014-01-13,2014-06-16,1118.0
2014-01-21,2014-06-01,1018.0
2014-01-25,2014-06-13,954.0
2014-01-19,2014-05-18,1206.0
2014-01-26,2014-03-20,1342.0
2014-01-21,2014-04-30,1317.0
2014-01-30,2014-06-27,1176.0
2014-01-08,2014-06-27,1299.0
2014-01-06,2014-04-18,1096.0
2014-01-01,2014-06-28,1148.0
2014-01-11,2014-02-19,1128.0
2014-01-11,2014-06-27,910.0
2014-01-06,2014-05-29,882.0
2014-01-21,2014-06-14,912.0
2014-01-21,2014-06-17,853.0
2014-01-22,2014-06-27,1589.0
2014-01-06,2014-06-14,1096.0
2014-01-12,2014-06-27,1303.0
2014-01-05,2014-06-24,1083.0
2014-01-29,2014-05-09,1147.0
2014-01-25,2014-03-03,999.0
2014-01-12,2014-06-27,1087.0
2014-01-12,2014-06-23,1560.0
2014-01-25,2014-06-28,1065.0
2014-01-10,2014-06-29,1291.0
2014-01-23,2014-06-23,859.0
2014-01-17,2014-04-25,1609.0
2014-01-26,2014-05-19,960.0
2014-01-10,2014-04-27,1420.0
2014-01-11,2014-06-07,689.0
2014-01-26,2014-06-29,898.0
2014-01-07,2014-05-18,1396.0
2014-01-27,2014-05-18,1001.0
2014-01-01,2014-06-27,977.0
2014-01-14,2014-03-15,1231.0
2014-01-10,2014-06-24,984.0
2014-01-08,2014-04-28,1357.0
2014-01-22,2014-06-23,794.0
2014-01-18,2014-06-01,966.0
2014-01-15,2014-06-23,1372.0
2014-01-14,2014-06-09,1152.0
2014-01-31,2014-05-20,1381.0
2014-01-19,2014-04-23,727.0
2014-01-13,2014-06-08,1198.0
2014-01-11,2014-06-17,1104.0
2014-01-15,2014-03-06,1284.0
2014-01-04,2014-06-30,957.0
2014-01-14,2014-04-15,1491.0
2014-01-10,2014-06-23,1276.0
2014-01-20,2014-06-29,1480.0
2014-01-12,2014-06-02,1424.0
2014-01-13,2014-04-13,1016.0
2014-01-13,2014-06-18,841.0
2014-01-30,2014-05-04,1037.0
2014-01-31,2014-04-06,1220.0
2014-01-31,2014-06-07,1230.0
2014-01-19,2014-03-16,928.0
2014-01-01,2014-06-01,864.0
2014-01-31,2014-03-31,1315.0
2014-01-31,2014-06-19,1201.0
2014-01-10,2014-04-27,1182.0
2014-01-31,2014-03-25,936.0
2014-01-30,2014-06-26,873.0
2014-01-26,2014-06-10,937.0
2014-01-26,2014-05-31,1191.0
2014-01-01,2014-06-14,1348.0
2014-01-18,2014-05-18,853.0
2014-01-08,2014-04-26,1795.0
2014-01-31,2014-06-20,1234.0
2014-01-14,2014-06-30,1018.0
2014-01-05,2014-06-29,838.0
2014-01-31,2014-02-26,1224.0
2014-01-25,2014-06-22,1261.0
2014-01-07,2014-06-27,988.0
2014-01-16,2014-06-14,1175.0
2014-01-05,2014-06-30,1154.0
2014-01-16,2014-06-06,1174.0
2014-01-05,2014-06-27,1245.0
2014-01-14,2014-06-24,1102.0
2014-01-10,2014-05-30,986.0
2014-01-31,2014-03-15,1480.0
2014-01-25,2014-05-15,1344.0
2014-01-22,2014-06-29,1111.0
2014-01-05,2014-06-24,1433.0
2014-01-03,2014-06-27,1121.0
2014-01-12,2014-06-01,1101.0
2014-01-23,2014-03-15,1104.0
2014-01-14,2014-05-07,1258.0
2014-01-30,2014-06-30,1123.0
2014-01-25,2014-05-19,1198.0
2014-01-20,2014-03-24,1351.0
2014-01-26,2014-04-13,1207.0
2014-01-24,2014-04-07,881.0
2014-01-25,2014-03-25,1542.0
2014-01-30,2014-06-30,1066.0
2014-01-31,2014-05-13,1254.0
2014-01-24,2014-06-20,1119.0
2014-01-19,2014-05-03,1104.0
2014-01-04,2014-05-10,1070.0
2014-01-09,2014-05-18,1472.0
2014-01-10,2014-05-15,1178.0
2014-01-15,2014-06-26,1387.0
2014-01-31,2014-06-26,1610.0
2014-01-01,2014-06-14,1034.0
2014-01-17,2014-06-27,1382.0
2014-01-17,2014-04-05,1283.0
2014-01-21,2014-06-07,1181.0
2014-01-06,2014-03-21,1149.0
2014-01-12,2014-05-09,995.0
2014-01-28,2014-06-23,1210.0
2014-01-25,2014-05-19,837.0
2014-01-11,2014-04-22,1108.0
2014-01-15,2014-06-20,1228.0
2014-01-17,2014-06-18,1218.0
2014-01-28,2014-06-06,1488.0
2014-01-24,2014-06-30,1345.0
2014-01-23,2014-06-19,1292.0
2014-01-16,2014-03-28,1330.0
2014-01-10,2014-04-06,784.0
2014-01-19,2014-04-08,1452.0
2014-01-12,2014-07-01,1236.0
2014-01-06,2014-06-30,1494.0
2014-01-30,2014-05-30,1653.0
2014-01-27,2014-05-25,1253.0
2014-01-04,2014-06-15,1269.0
2014-01-06,2014-04-26,1107.0
2014-01-31,2014-06-30,1167.0
2014-01-28,2014-06-04,1041.0
2014-01-15,2014-06-19,1215.0
2014-01-28,2014-06-20,1035.0
2014-01-21,2014-06-20,1177.0
2014-01-25,2014-06-29,1203.0
2014-01-19,2014-05-09,1248.0
2014-01-24,2014-04-20,1159.0
2014-01-24,2014-06-22,1555.0
2014-01-28,2014-06-29,1281.0
2014-01-30,2014-06-14,981.0
2014-01-01,2014-06-28,943.0
2014-01-16,2014-04-04,1425.0
2014-01-30,2014-05-10,923.0
2014-01-06,2014-06-23,1048.0
2014-01-16,2014-06-12,1491.0
2014-01-05,2014-06-30,1566.0
2014-01-30,2014-05-01,1268.0
2014-01-08,2014-05-26,979.0
2014-01-10,2014-06-10,1334.0
2014-01-07,2014-06-21,1265.0
2014-01-06,2014-06-29,867.0
2014-01-13,2014-03-14,1283.0
2014-01-18,2014-06-26,963.0
2014-01-07,2014-06-04,1252.0
2014-01-22,2014-06-06,1086.0
2014-01-10,2014-03-09,1070.0
2014-01-25,2014-04-27,1292.0
2014-01-25,2014-06-28,1129.0
2014-01-02,2014-06-27,1328.0
2014-01-11,2014-06-29,914.0
2014-01-21,2014-06-24,1109.0
2014-01-29,2014-06-25,682.0
2014-01-30,2014-04-12,1094.0
2014-01-21,2014-06-30,886.0
2014-01-10,2014-05-09,1104.0
2014-01-02,2014-06-22,1146.0
2014-01-11,2014-05-24,1161.0
2014-01-10,2014-02-21,1140.0
2014-01-31,2014-05-13,1607.0
2014-01-17,2014-04-10,995.0
2014-01-27,2014-06-27,1137.0
2014-01-27,2014-03-08,1196.0
2014-01-16,2014-03-30,1435.0
2014-01-25,2014-06-20,1390.0
2014-01-20,2014-03-14,759.0
2014-01-28,2014-06-21,1362.0
2014-01-13,2014-06-14,1367.0
2014-01-04,2014-06-28,823.0
2014-01-28,2014-06-27,930.0
2014-01-04,2014-06-07,1202.0
2014-01-11,2014-06-26,1202.0
2014-01-14,2014-04-13,1034.0
2014-01-28,2014-02-23,1510.0
2014-01-29,2014-05-25,1049.0
2014-01-31,2014-02-28,1334.0
2014-01-03,2014-06-28,1290.0
2014-01-27,2014-04-29,1066.0
2014-01-06,2014-06-19,1277.0
2014-01-24,2014-06-10,1052.0
2014-01-26,2014-07-01,1223.0
2014-01-16,2014-03-02,929.0
2014-01-05,2014-03-25,1280.0
2014-01-02,2014-05-22,1119.0
2014-01-11,2014-06-14,1430.0
2014-01-26,2014-04-14,1338.0
2014-01-29,2014-04-27,1374.0
2014-01-10,2014-06-27,637.0
2014-01-24,2014-06-03,1160.0
2014-01-24,2014-04-25,927.0
2014-01-24,2014-04-12,1605.0
2014-01-02,2014-06-30,1067.0
2014-01-07,2014-06-27,1238.0
2014-01-30,2014-04-10,1329.0
2014-01-12,2014-06-21,1373.0
2014-01-19,2014-05-22,1099.0
2014-01-25,2014-02-23,1424.0
2014-01-27,2014-06-11,988.0
2014-01-01,2014-06-13,1224.0
2014-01-07,2014-06-23,1350.0
2014-01-17,2014-06-22,1108.0
2014-01-13,2014-06-27,1158.0
2014-01-24,2014-05-14,1427.0
2014-01-30,2014-06-08,1002.0
2014-01-31,2014-04-27,1406.0
2014-01-20,2014-04-01,1117.0
2014-01-01,2014-03-29,1102.0
2014-01-04,2014-02-22,1072.0
2014-01-05,2014-06-27,846.0
2014-01-24,2014-05-03,1006.0
2014-01-25,2014-06-08,1315.0
2014-01-12,2014-04-26,1176.0
2014-01-26,2014-05-11,936.0
2014-01-06,2014-06-01,1539.0
2014-01-08,2014-02-24,1277.0
2014-01-01,2014-02-19,1257.0
2014-01-07,2014-07-01,1073.0
2014-01-11,2014-03-05,1161.0
2014-01-18,2014-06-27,946.0
2014-01-29,2014-05-31,1058.0
2014-01-19,2014-03-16,1254.0
2014-01-10,2014-04-16,1171.0
2014-01-25,2014-07-01,1050.0
2014-01-18,2014-05-17,1230.0
2014-01-19,2014-05-07,1347.0
2014-01-17,2014-05-25,1117.0
2014-01-31,2014-03-08,1114.0
2014-01-20,2014-05-12,1055.0
2014-01-09,2014-06-25,695.0
2014-01-16,2014-06-30,1137.0
2014-01-30,2014-05-29,1244.0
2014-01-01,2014-06-27,1185.0
2014-01-30,2014-06-21,1123.0
2014-01-12,2014-06-30,1475.0
2014-01-10,2014-05-17,1450.0
2014-01-18,2014-06-24,1075.0
2014-01-22,2014-03-29,1300.0
2014-01-01,2014-05-18,1428.0
2014-01-11,2014-05-10,1362.0
2014-01-16,2014-06-25,1250.0
2014-01-04,2014-05-06,1160.0
2014-01-22,2014-04-04,1233.0
2014-01-12,2014-05-29,1248.0
2014-01-25,2014-06-12,825.0
2014-01-24,2014-05-03,1404.0
2014-01-11,2014-05-18,1161.0
2014-01-01,2014-03-15,950.0
2014-01-18,2014-06-03,992.0
2014-01-20,2014-06-16,1655.0
2014-01-29,2014-05-04,1092.0
2014-01-25,2014-05-20,946.0
2014-01-16,2014-06-07,1099.0
2014-01-20,2014-05-17,1308.0
2014-01-19,2014-06-06,922.0
2014-01-01,2014-06-30,1058.0
2014-01-27,2014-06-28,1277.0
2014-01-26,2014-02-27,954.0
2014-01-24,2014-04-21,1082.0
2014-01-27,2014-03-25,1542.0
2014-01-16,2014-03-30,1167.0
2014-01-11,2014-03-16,1107.0
2014-01-19,2014-06-19,1369.0
2014-01-27,2014-06-22,1308.0
2014-01-24,2014-06-07,1224.0
2014-01-13,2014-05-16,1057.0
2014-01-19,2014-06-28,1162.0
2014-01-23,2014-04-27,1368.0
2014-01-12,2014-06-26,1324.0
2014-01-17,2014-05-26,1186.0
2014-01-14,2014-06-05,1230.0
2014-01-29,2014-06-20,1407.0
2014-01-24,2014-03-26,997.0
2014-01-16,2014-06-04,1335.0
2014-01-02,2014-02-22,983.0
2014-01-02,2014-03-30,989.0
2014-01-25,2014-05-25,912.0
2014-01-03,2014-05-11,1611.0
2014-01-05,2014-06-23,1510.0
2014-01-08,2014-06-10,1370.0
2014-01-30,2014-03-16,1176.0
2014-01-10,2014-06-25,689.0
2014-01-22,2014-06-04,1529.0
2014-01-28,2014-04-08,954.0
2014-01-06,2014-06-07,1378.0
2014-01-04,2014-06-18,1487.0
2014-01-12,2014-06-08,993.0
2014-01-19,2014-03-15,1132.0
2014-01-03,2014-06-25,1107.0
2014-01-16,2014-03-19,1404.0
2014-01-08,2014-02-21,1287.0
2014-01-02,2014-04-13,1108.0
2014-01-25,2014-06-04,690.0
2014-01-23,2014-03-14,780.0
2014-01-13,2014-03-06,863.0
2014-01-14,2014-02-18,683.0
2014-01-02,2014-05-20,1621.0
2014-01-18,2014-03-11,1118.0
2014-01-16,2014-04-11,1206.0
2014-01-06,2014-03-16,1564.0
2014-01-25,2014-06-30,1517.0
2014-01-26,2014-05-21,1076.0
2014-01-03,2014-05-05,1363.0
2014-01-21,2014-02-16,1177.0
2014-01-03,2014-06-28,1018.0
2014-01-17,2014-03-28,1278.0
2014-01-02,2014-03-08,1087.0
2014-01-18,2014-06-21,1273.0
2014-01-10,2014-03-29,1065.0
2014-01-25,2014-04-20,1372.0
2014-01-31,2014-04-09,1144.0
2014-01-02,2014-04-10,848.0
2014-01-31,2014-06-28,1487.0
2014-01-24,2014-03-16,892.0
2014-01-15,2014-06-30,1133.0
2014-01-26,2014-06-23,1466.0
2014-01-28,2014-06-28,1295.0
2014-01-25,2014-05-18,1145.0
2014-01-30,2014-06-22,890.0
2014-01-17,2014-04-18,1381.0
2014-01-25,2014-06-28,1018.0
2014-01-02,2014-06-30,1016.0
2014-01-18,2014-06-30,1571.0
2014-01-17,2014-05-17,1409.0
2014-01-28,2014-05-18,1275.0
2014-01-28,2014-06-15,924.0
2014-01-18,2014-02-23,1203.0
2014-01-11,2014-04-26,1136.0
2014-01-23,2014-06-28,1238.0
2014-01-24,2014-05-07,1499.0
2014-01-04,2014-04-04,1021.0
2014-01-31,2014-04-04,1267.0
2014-01-25,2014-03-15,624.0
2014-01-22,2014-06-28,1102.0
2014-01-29,2014-06-21,837.0
2014-01-14,2014-06-29,1325.0
2014-01-28,2014-06-26,1487.0
2014-01-22,2014-05-20,988.0
2014-01-11,2014-06-25,967.0
2014-01-17,2014-06-24,1244.0
2014-01-07,2014-03-03,969.0
2014-01-07,2014-03-02,1185.0
2014-01-24,2014-05-29,1157.0
2014-01-17,2014-06-15,1569.0
2014-01-31,2014-06-21,1155.0
2014-01-24,2014-04-27,1336.0
2014-01-06,2014-03-02,1326.0
2014-01-24,2014-06-30,1183.0
2014-01-05,2014-06-17,1254.0
2014-01-19,2014-03-01,1050.0
2014-01-26,2014-05-10,1103.0
2014-01-29,2014-05-21,1304.0
2014-01-12,2014-06-27,1371.0
2014-01-03,2014-02-28,1282.0
2014-01-05,2014-06-01,1517.0
2014-01-14,2014-05-29,1026.0
2014-01-26,2014-06-29,1254.0
2014-01-03,2014-04-26,1221.0
2014-01-10,2014-04-26,1284.0
2014-01-19,2014-06-29,1463.0
2014-01-18,2014-05-24,1524.0
2014-01-19,2014-04-06,1099.0
2014-01-18,2014-06-14,970.0
2014-01-18,2014-05-24,1393.0
2014-01-26,2014-06-15,1286.0
2014-01-20,2014-06-19,1124.0
2014-01-04,2014-06-10,1556.0
2014-01-18,2014-03-30,1222.0
2014-01-30,2014-06-26,1105.0
2014-01-13,2014-06-27,1664.0
2014-01-10,2014-04-11,1214.0
2014-01-16,2014-06-16,1335.0
2014-01-06,2014-06-10,1016.0
2014-01-08,2014-05-18,1246.0
2014-01-04,2014-05-17,1120.0
2014-01-26,2014-06-27,1518.0
2014-01-31,2014-06-11,1342.0
2014-01-08,2014-05-20,1361.0
2014-01-05,2014-05-24,1428.0
2014-01-23,2014-06-29,1325.0
2014-01-20,2014-03-17,1026.0
2014-01-11,2014-06-10,1068.0
2014-01-25,2014-02-17,1524.0
2014-01-29,2014-04-29,1076.0
2014-01-31,2014-06-30,1084.0
2014-01-28,2014-05-27,1383.0
2014-01-24,2014-05-12,1397.0
2014-01-21,2014-06-11,1321.0
2014-01-24,2014-02-16,1106.0
2014-01-27,2014-04-29,1436.0
2014-01-28,2014-06-16,1618.0
2014-01-23,2014-05-16,1240.0
2014-01-27,2014-04-17,919.0
2014-01-06,2014-06-10,1000.0
2014-01-11,2014-06-26,1420.0
2014-01-25,2014-06-26,1211.0
2014-01-16,2014-05-11,1443.0
2014-01-25,2014-06-29,927.0
2014-01-22,2014-05-14,1180.0
2014-01-27,2014-06-29,1329.0
2014-01-23,2014-03-12,1432.0
2014-01-14,2014-05-24,1237.0
2014-01-30,2014-04-06,1288.0
2014-01-25,2014-06-29,1156.0
2014-01-28,2014-06-29,673.0
2014-01-25,2014-03-02,1025.0
2014-01-07,2014-06-26,953.0
2014-01-29,2014-03-31,1370.0
2014-01-01,2014-05-10,1498.0
2014-01-06,2014-04-20,1305.0
2014-01-18,2014-03-02,1385.0
2014-01-30,2014-02-22,1197.0
2014-01-06,2014-05-24,960.0
2014-01-10,2014-06-06,965.0
2014-01-17,2014-04-01,1216.0
2014-01-17,2014-04-18,1089.0
2014-01-04,2014-06-08,1561.0
2014-01-01,2014-04-05,900.0
2014-01-28,2014-06-29,965.0
2014-01-22,2014-03-12,1526.0
2014-01-27,2014-04-21,1025.0
2014-01-09,2014-05-31,1031.0
2014-01-12,2014-05-23,1665.0
2014-01-29,2014-05-22,1439.0
2014-01-21,2014-04-13,1231.0
2014-01-01,2014-06-13,1239.0
2014-01-12,2014-06-27,1163.0
2014-01-28,2014-06-29,964.0
2014-01-09,2014-06-21,1027.0
2014-01-24,2014-03-08,1232.0
2014-01-30,2014-02-18,1408.0
2014-01-25,2014-03-15,1201.0
2014-01-24,2014-04-30,1045.0
2014-01-04,2014-06-07,1529.0
2014-01-08,2014-05-04,1071.0
2014-01-07,2014-06-14,1368.0
2014-01-31,2014-06-03,980.0
2014-01-07,2014-06-21,1222.0
2014-01-21,2014-06-25,1165.0
2014-01-20,2014-06-16,1345.0
2014-01-25,2014-05-25,1209.0
2014-01-12,2014-03-21,1094.0
2014-01-05,2014-05-29,1619.0
2014-01-17,2014-06-27,1379.0
2014-01-28,2014-02-22,1233.0
2014-01-07,2014-06-18,1684.0
2014-01-20,2014-04-13,1132.0
2014-01-24,2014-03-16,1022.0
2014-01-28,2014-05-13,1387.0
2014-01-07,2014-06-22,1416.0
2014-01-10,2014-03-03,1193.0
2014-01-20,2014-05-24,1645.0
2014-01-04,2014-03-28,1387.0
2014-01-01,2014-05-30,1137.0
2014-01-24,2014-06-25,1361.0
2014-01-08,2014-06-22,1462.0
2014-01-15,2014-06-26,996.0
2014-01-24,2014-05-04,1163.0
2014-01-19,2014-06-08,915.0
2014-01-25,2014-06-23,966.0
2014-01-17,2014-06-08,1495.0
2014-01-05,2014-05-10,1231.0
2014-01-25,2014-06-27,1470.0
2014-01-31,2014-06-18,1160.0
2014-01-25,2014-06-27,1521.0
2014-01-08,2014-06-08,876.0
2014-01-27,2014-06-27,1307.0
2014-01-28,2014-04-27,1343.0
2014-01-27,2014-07-01,1283.0
2014-01-02,2014-05-25,683.0
2014-01-09,2014-06-30,1386.0
2014-01-27,2014-06-20,1169.0
2014-01-26,2014-03-11,1416.0
2014-01-02,2014-06-28,1309.0
2014-01-18,2014-05-17,1150.0
2014-01-29,2014-06-07,1010.0
2014-01-31,2014-04-24,1297.0
2014-01-31,2014-05-18,1241.0
2014-01-14,2014-04-15,1006.0
2014-01-09,2014-06-21,792.0
2014-01-24,2014-06-04,1130.0
2014-01-24,2014-06-29,1302.0
2014-01-06,2014-03-12,1361.0
2014-01-06,2014-06-16,1250.0
2014-01-01,2014-02-16,1199.0
2014-01-18,2014-06-30,1177.0
2014-01-27,2014-03-22,456.0
2014-01-08,2014-06-01,1100.0
2014-01-31,2014-06-28,1380.0
2014-01-11,2014-05-07,1364.0
2014-01-26,2014-05-30,897.0
2014-01-30,2014-06-29,1461.0
2014-01-01,2014-06-06,802.0
